code,name,shortName,detailLevel,termType,parentCode,order,reportable
A17BN,Cornus officinalis Siebold & Zucc. (as plant),,E,n,A137Q,3,true
A17BY,Dioscorea oppositifolia L. (as plant),,E,n,A138G,8,true
A17CE,Diospyros kaki L.f. (as plant),,E,n,A138L,1,true
A17CM,Pterocarpus indicus Willd. (as plant),,E,n,A138V,148,true
A17CS,Myroxylon balsamum (L.) Harms (as plant),,E,n,A138V,153,true
A17DS,Catoferia spicata (Benth.) Benth. (as plant),,E,n,A139Q,91,true
A17EA,Aniba parviflora (Meisn.) Mez (as plant),,E,n,A139S,23,true
A17EE,Beilschmiedia elliptica C.T.White & W.D.Francis (as plant),,E,n,A139S,27,true
A17EH,Beilschmiedia collina B.Hyland (as plant),,E,n,A139S,30,true
A17FS,Kunzea ambigua (Sm.) Druce (as plant),,E,n,A13AY,18,true
A17FY,Ptychopetalum uncinatum Anselmino (as plant),,E,n,A13BE,6,true
A17GC,Paeonia lactiflora Pall. (as plant),,E,n,A13BN,3,true
A17GD,Paeonia x suffructicosa Andrews (as plant),,E,n,A13BN,4,true
A17GP,Pinus massoniana Lamb. (as plant),,E,n,A13BZ,17,true
A17HJ,Polemonium reptans L. (as plant),,E,n,A13CF,2,true
A17HP,Rumex aquaticus L. (as plant),,E,n,A13CH,23,true
A17JC,Rosa moschata Herrm. (as plant),,E,n,A13CT,31,true
A17JR,Richardia scabra L. (as plant),,E,n,A13CV,42,true
A17JT,Psychotria longipedunculata (Gardner) Müll.Arg. (as plant),,E,n,A13CV,44,true
A17KK,Pradosia lactescens (Vell.) Radlk. (as plant),,E,n,A13DC,8,true
A17KN,Verbascum nigrum L. (as plant),,E,n,A13DH,6,true
A17KX,Smilax purhampuy Ruiz (as plant),,E,n,A13DM,12,true
A17KY,Smilax tamnoides L. (as plant),,E,n,A13DM,13,true
A176G,Baels,,E,n,A04JP,6,true
A170K,Copper sulphate (feed),,C,d,A0BP4,88,true
A170A,Eucommiaceae - family (as plant),,H,n,A134V,88,true
A170Y,Pandan leaves,,E,r,A0DGE,6,true
A172B,Bulwer's Petrel (as animal),,E,n,A187V,7,true
A173P,Purple Heron (as animal),,E,n,A17NZ,1,true
A173S,Black Stork (as animal),,E,n,A17RK,1,true
A173Z,Eurasian Spoonbill (as animal),,E,n,A187Y,4,true
A172Y,Common Teal (as animal),,E,n,A17SS,5,true
A186H,Powdercellulose (feed),,C,d,A0BLK,16,true
A187A,Sweet flavoured drink (feed),,C,d,A0BRR,16,true
A187G,Salt of lactylates of fatty acids (feed),,C,d,A0BRR,53,true
A187J,Gluconic acid (feed),,C,d,A0BRR,63,true
A185S,Orchis mascula (as plant),,E,n,A0BXQ,47,true
A185T,Salep,,C,r,A0ETK,3,true
A18AX,Deodeok (as plant),,E,n,A0BXQ,48,true
A18CA,Inga (as plant),,E,n,A05GQ,38,true
A187X,Sulids (as animal),,E,n,A187P,2,true
A188Q,Galerida (as animal),,E,n,A18JE,2,true
A189M,Northern Cardinal (as animal),,E,n,A18JR,1,true
A189R,Tenerife Robin (marionae) (as animal),,E,n,A0CDR,37,true
A18CK,Jelly palm (as plant),,E,n,A05SQ,13,true
A18CL,Turu palm (as plant),,E,n,A05SQ,14,true
A18CM,Atemoya (as plant),,E,n,A061Q,107,true
A188T,Crossbills (as animal),,E,n,A16CV,3,true
A18AG,Siberian Chiffchaff (fulvescens) (as animal),,E,n,A183B,2,true
A18BC,"Stock cubes or granulate, fish",,E,s,A043F,3,true
A18AP,Spotless Starling (as animal),,E,n,A17SF,1,true
A18AQ,Sardinian Warbler (as animal),,E,n,A182V,6,true
A188H,Anser (as animal),,E,n,A188A,2,true
A188M,Carduelis (as animal),,E,n,A16CV,2,true
A18AF,Common Chiffchaff (collybita) (as animal),,E,n,A182Z,2,true
A18AS,Black-tailed Godwit (Icelandic) (as animal),,E,n,A17MB,2,true
A18FE,Feather animal,,F,f,A0C8A,16,true
A18CV,Spiraea prunifolia var. simpliciflora (Nakai) Nakai (as plant),,E,n,A13CT,24,true
A18CY,Spiraea japonica L.f. (as plant),,E,n,A13CT,26,true
A18CZ,Spiraea crenata L. (as plant),,E,n,A13CT,27,true
A18FA,Chukar partridge (as animal),,E,n,A0CNF,16,true
A18DN,Calves feed,,F,f,A07TY,1,true
A18DP,Fattening cattle feed,,F,f,A07TY,2,true
A18DR,Other bovinae feed,,F,f,A07TY,4,true
A18EG,Breeding/laying poultry feed,,F,f,A07VD,3,true
A18EK,Young breeder/layer chick feed,,F,f,A18EH,2,true
A18FV,Foie gras production purpose,,F,f,A0C7G,1,true
A18FP,Forestiera spp. (as plant),,E,n,A13BE,7,true
A18FR,Stephanotis spp. (as plant),,E,n,A135Q,63,true
A18GA,Age classes for SIGMA,Age classes for SIGMA,F,f,A0C8B,8,false
A18GD,Juvenile - immature,Juvenile - immature,F,f,A18GA,3,true
A18JX,Dippers (as animal),Dippers (as animal),E,n,A0CDR,6,true
A18KG,Flycatchers (as animal),Flycatchers (as animal),E,n,A0CDR,8,true
A18KR,Cormorants and Shags (as animal),Cormorants and Shags (as animal),E,n,A187P,1,true
A18KT,Wagtails and Pipits (as animal),Wagtails and Pipits (as animal),E,n,A0CDR,24,true
A18KK,Monticola (as animal),Monticola (as animal),E,n,A18KG,5,true
A18KM,Locustella (as animal),Locustella (as animal),E,n,A18KF,1,true
A18GV,Asian honey bee,Asian honey bee,E,n,A04TG,2,true
A18GY,Giants honey bee,Giants honey bee,E,n,A04TG,4,true
A18HB,Acartia tonsa (as animal),Acartia tonsa (as animal),E,n,A18HA,1,true
A18GL,Carnolian honey bee,Carnolian honey bee,E,n,A04TJ,2,true
A18GM,Iberian honey bee,Iberian honey bee,E,n,A04TJ,3,true
A0ELJ,Cereals derivatives (as part-nature),,H,f,A067X,1,true
A0ENA,Salted seafood (as part-nature),,C,f,A0EMR,2,true
A0EMQ,Processed or preserved fish (as part-nature),,H,f,A069C,3,true
A0F5H,Yellow,,F,f,A0F2P,4,true
A0F7Q,Only skin,,F,f,A0F1Q,15,true
A0ELR,Processed or preserved fruits (as part-nature),,H,f,A067X,5,true
A0ERR,Processed or preserved vegetables and similar (as part-nature),,H,f,A067X,2,true
A0EJP,Live insects and arachnids (as part-nature),,C,f,A069F,8,true
A0CVV,Mouflon (farmed) milk,,C,r,A02HH,2,true
A0E0A,Foxtail amaranth (as plant),,E,n,A059A,5,true
A0E0Q,Aronia (red) (as plant),,E,n,A05YP,6,true
A0E3C,Wood blewit (as organism),,E,n,A05MA,11,true
A0E7B,Haskap (as plant),,E,n,A05YP,9,true
A0EAF,Costarican guava (as plant),,E,n,A061Q,37,true
A0EBK,Maori dock (as plant),,E,n,A05PP,3,true
A0EVP,Polyphenols,,C,d,A0EVM,2,true
A0EVY,Molybdenum,,C,d,A0EVF,12,true
A0EXJ,Potassium,,C,d,A0EVF,1,true
A0F3K,Mammals kidney,,P,r,A01YG,1,true
A0F4N,Carnitine,,E,d,A0F4M,2,true
A0F6S,Cinnamon fern (as plant),,E,n,A0F6R,1,true
A0F6V,Bracken (as plant),,E,n,A0F6R,4,true
A13EV,Acacia nilotica (L.) Delile (as plant),,E,n,A138V,7,true
A13FE,Acanthophyllum glandulosum Boinge ex Boiss. (as plant),,E,n,A137D,1,true
A13FX,Aconitum chasmanthum Stapf ex Holmes (as plant),,E,n,A13CR,2,true
A13GB,Aconitum napellus L. (as plant),,E,n,A13CR,6,true
A13GE,Acorus calamus L. var. calamus (as plant),,E,n,A134Z,1,true
A13GH,Actaea cimicifuga L. (as plant),,E,n,A13CR,9,true
A13GN,Adenia spp. (as plant),,E,n,A13BS,1,true
